longitude,latitude,scrape_time
-5.53033,50.11934,2020-11-04T04:20:04Z
-5.53033,50.1195,2020-11-04T03:20:03Z
-5.53033,50.1195,2020-11-04T02:20:04Z
-5.53033,50.11934,2020-11-04T01:20:03Z
-5.53033,50.11934,2020-11-04T00:20:03Z
-5.53033,50.1195,2020-11-03T23:20:04Z
-5.53033,50.1195,2020-11-03T22:20:03Z
-5.53033,50.1195,2020-11-03T21:20:03Z
-5.53033,50.11934,2020-11-03T20:20:04Z
-5.53033,50.11934,2020-11-03T19:20:04Z
-5.53033,50.11934,2020-11-03T18:20:03Z
-5.53033,50.11934,2020-11-03T17:20:04Z
-5.53033,50.11934,2020-11-03T16:20:03Z
-5.53033,50.1195,2020-11-03T15:20:04Z
-5.53033,50.1195,2020-11-03T14:20:04Z
-5.53033,50.11934,2020-11-03T13:20:04Z
-5.53033,50.1195,2020-11-03T12:20:03Z
-5.53033,50.11934,2020-11-03T11:20:04Z
-5.53033,50.11934,2020-11-03T10:20:03Z
-5.5305,50.1195,2020-11-03T09:20:03Z
-5.53033,50.11934,2020-11-03T08:20:04Z
-5.53033,50.11934,2020-11-03T07:20:03Z
-5.53033,50.11934,2020-11-03T06:20:04Z
-5.53033,50.11934,2020-11-03T05:20:03Z
-5.53033,50.11934,2020-11-03T04:20:03Z
-5.53033,50.1195,2020-11-03T03:20:04Z
-5.53033,50.11934,2020-11-03T02:20:03Z
-5.53033,50.11934,2020-11-03T01:20:03Z
-5.53033,50.1195,2020-11-03T00:20:03Z
-5.53033,50.11934,2020-11-02T23:20:03Z
-5.53033,50.1195,2020-11-02T22:20:04Z
-5.53033,50.11934,2020-11-02T21:20:03Z
-5.53033,50.11934,2020-11-02T20:20:03Z
-5.53033,50.11934,2020-11-02T19:20:04Z
-5.53033,50.11934,2020-11-02T18:20:03Z
-5.53033,50.11934,2020-11-02T17:20:03Z
-5.53033,50.11934,2020-11-02T16:20:04Z
-5.53033,50.11934,2020-11-02T15:20:03Z
-5.53033,50.1195,2020-11-02T14:20:04Z
-5.53033,50.1195,2020-11-02T13:20:04Z
-5.53033,50.1195,2020-11-02T12:20:03Z
-5.53033,50.11934,2020-11-02T11:20:04Z
-5.53033,50.11934,2020-11-02T10:20:03Z
-5.53033,50.11934,2020-11-02T09:20:04Z
-5.53033,50.11934,2020-11-02T08:20:03Z
-5.53033,50.11934,2020-11-02T07:20:04Z
-5.53033,50.11934,2020-11-02T06:20:06Z
-5.53033,50.11934,2020-11-02T05:20:04Z
-5.53033,50.11934,2020-11-02T04:20:04Z
-5.53033,50.11934,2020-11-02T03:20:03Z
-5.53033,50.11934,2020-11-02T02:20:03Z
-5.53033,50.1195,2020-11-02T01:20:04Z
-5.53033,50.1195,2020-11-02T00:20:04Z
-5.53033,50.1195,2020-11-01T23:20:04Z
-5.53033,50.1195,2020-11-01T22:20:04Z
-5.53033,50.1195,2020-11-01T21:20:03Z
-5.53033,50.11934,2020-11-01T20:20:04Z
-5.53033,50.11934,2020-11-01T19:20:03Z
-5.53033,50.11934,2020-11-01T18:20:03Z
-5.53033,50.11934,2020-11-01T17:20:03Z
-5.53033,50.11934,2020-11-01T16:20:03Z
-5.53033,50.1195,2020-11-01T15:20:03Z
-5.53033,50.11934,2020-11-01T14:20:03Z
-5.53033,50.11934,2020-11-01T13:20:04Z
-5.53033,50.1195,2020-11-01T12:20:03Z
-5.53033,50.11934,2020-11-01T11:20:04Z
-5.5305,50.1195,2020-11-01T10:20:04Z
-5.53033,50.1195,2020-11-01T09:20:03Z
-5.5305,50.11934,2020-11-01T08:20:04Z
-5.53033,50.11934,2020-11-01T07:20:03Z
-5.53033,50.11934,2020-11-01T06:20:03Z
-5.53033,50.11934,2020-11-01T05:20:03Z
-5.53033,50.11934,2020-11-01T04:20:03Z
-5.53033,50.11934,2020-11-01T03:20:03Z
-5.53033,50.1195,2020-11-01T02:20:03Z
-5.53033,50.11934,2020-11-01T01:20:04Z
-5.53033,50.11934,2020-11-01T00:20:03Z
-5.53033,50.11934,2020-10-31T23:20:03Z
-5.53033,50.11934,2020-10-31T22:20:04Z
-5.53033,50.11934,2020-10-31T21:20:03Z
-5.53033,50.1195,2020-10-31T20:20:03Z
-5.53033,50.11934,2020-10-31T19:20:04Z
-5.53033,50.11934,2020-10-31T18:20:03Z
-5.53033,50.1195,2020-10-31T17:20:03Z
-5.53033,50.1195,2020-10-31T16:20:03Z
-5.53033,50.11934,2020-10-31T15:20:03Z
-5.53033,50.1195,2020-10-31T14:20:04Z
-5.53033,50.11934,2020-10-31T13:20:03Z
-5.53033,50.11934,2020-10-31T12:20:03Z
-5.53033,50.11934,2020-10-31T11:20:03Z
-5.53033,50.11934,2020-10-31T10:20:03Z
-5.53033,50.1195,2020-10-31T09:20:03Z
-5.53033,50.1195,2020-10-31T08:20:04Z
-5.53033,50.11934,2020-10-31T07:20:03Z
-5.53033,50.11934,2020-10-31T06:20:03Z
-5.53033,50.11934,2020-10-31T05:20:04Z
-5.53033,50.11934,2020-10-31T04:20:03Z
-5.53033,50.11934,2020-10-31T03:20:04Z
-5.53033,50.11934,2020-10-31T02:20:04Z
-5.53033,50.11934,2020-10-31T01:20:03Z
-5.53033,50.11934,2020-10-31T00:20:04Z
-5.53033,50.1195,2020-10-30T23:20:03Z
-5.53033,50.1195,2020-10-30T22:20:03Z
-5.53033,50.11934,2020-10-30T21:20:03Z
-5.53033,50.11934,2020-10-30T20:20:04Z
-5.53033,50.11934,2020-10-30T19:20:04Z
-5.53033,50.11934,2020-10-30T18:20:03Z
-5.53,50.1185,2020-10-30T17:20:03Z
-5.52867,50.1175,2020-10-30T16:20:03Z
-5.67983,50.00983,2020-10-30T15:20:03Z
-6.08383,49.9603,2020-10-30T14:20:03Z
-6.33483,49.9133,2020-10-30T13:20:03Z
-6.33483,49.9133,2020-10-30T12:20:03Z
-6.01583,49.941,2020-10-30T11:20:04Z
-5.79183,49.9775,2020-10-30T10:20:03Z
-5.51567,50.07384,2020-10-30T09:20:04Z
-5.52867,50.1175,2020-10-30T08:20:04Z
-5.52883,50.1175,2020-10-30T07:20:04Z
-5.52883,50.1175,2020-10-30T06:20:04Z
-5.52867,50.1175,2020-10-30T05:20:04Z
-5.52867,50.1175,2020-10-30T04:20:03Z
-5.52883,50.1175,2020-10-30T03:20:03Z
-5.52883,50.1175,2020-10-30T02:20:04Z
-5.52883,50.1175,2020-10-30T01:20:03Z
-5.52883,50.1175,2020-10-30T00:20:03Z
-5.52883,50.1175,2020-10-29T23:20:03Z
-5.52867,50.1175,2020-10-29T22:20:03Z
-5.52867,50.1175,2020-10-29T21:20:04Z
-5.52867,50.1175,2020-10-29T20:20:03Z
-5.52867,50.1175,2020-10-29T19:20:03Z
-5.52883,50.1175,2020-10-29T18:20:03Z
-5.52883,50.1175,2020-10-29T17:20:03Z
-5.52883,50.1175,2020-10-29T16:20:04Z
-5.52883,50.1175,2020-10-29T15:20:04Z
-5.52883,50.1175,2020-10-29T14:20:04Z
-5.52067,50.11217,2020-10-29T13:20:04Z
-5.53617,50.1035,2020-10-29T12:20:03Z
-5.5365,50.1035,2020-10-29T11:20:03Z
-5.53583,50.10317,2020-10-29T10:20:03Z
-5.5365,50.10334,2020-10-29T09:20:04Z
-5.536,50.10334,2020-10-29T08:20:03Z
-5.53567,50.103,2020-10-29T07:20:03Z
-5.536,50.10317,2020-10-29T06:20:03Z
-5.53617,50.10334,2020-10-29T05:20:03Z
-5.53567,50.103,2020-10-29T04:20:03Z
-5.53567,50.103,2020-10-29T03:20:03Z
-5.53567,50.103,2020-10-29T02:20:03Z
-5.5355,50.10283,2020-10-29T01:20:03Z
-5.53533,50.1025,2020-10-29T00:20:04Z
-5.53533,50.10267,2020-10-28T23:20:03Z
-5.53533,50.10234,2020-10-28T22:20:03Z
-5.53533,50.1025,2020-10-28T21:20:03Z
-5.53533,50.10216,2020-10-28T20:20:03Z
-5.5355,50.10216,2020-10-28T19:20:03Z
-5.53533,50.1025,2020-10-28T18:20:03Z
-5.5355,50.102,2020-10-28T17:20:03Z
-5.5355,50.10283,2020-10-28T16:20:03Z
-5.53533,50.1025,2020-10-28T15:20:03Z
-5.53533,50.10234,2020-10-28T14:20:03Z
-5.53433,50.1005,2020-10-28T13:20:04Z
-5.53467,50.10067,2020-10-28T12:20:04Z
-5.535,50.10083,2020-10-28T11:20:05Z
-5.53516,50.101,2020-10-28T10:20:04Z
-5.53533,50.101,2020-10-28T09:20:03Z
-5.53517,50.10067,2020-10-28T08:20:04Z
-5.535,50.10067,2020-10-28T07:20:03Z
-5.52766,50.11783,2020-10-28T06:20:03Z
-5.52867,50.1175,2020-10-28T05:20:03Z
-5.52883,50.1175,2020-10-28T04:20:03Z
-5.52883,50.1175,2020-10-28T03:20:03Z
-5.52883,50.1175,2020-10-28T02:20:03Z
-5.52883,50.1175,2020-10-28T01:20:04Z
-5.52883,50.1175,2020-10-28T00:20:03Z
-5.52883,50.1175,2020-10-27T23:20:04Z
-5.52883,50.1175,2020-10-27T22:20:03Z
-5.52883,50.1175,2020-10-27T21:20:04Z
-5.52867,50.1175,2020-10-27T20:20:03Z
-5.52883,50.1175,2020-10-27T19:20:04Z
-5.52883,50.1175,2020-10-27T18:20:03Z
-5.52867,50.1175,2020-10-27T17:20:03Z
-5.52867,50.1175,2020-10-27T16:20:04Z
-5.52867,50.1175,2020-10-27T15:20:03Z
-5.52867,50.1175,2020-10-27T14:20:03Z
-5.52867,50.1175,2020-10-27T13:20:03Z
-5.52867,50.1175,2020-10-27T12:20:03Z
-5.52883,50.1175,2020-10-27T11:20:03Z
-5.52883,50.1175,2020-10-27T10:20:03Z
-5.52867,50.1175,2020-10-27T09:20:03Z
-5.52883,50.1175,2020-10-27T08:20:03Z
-5.52883,50.1175,2020-10-27T07:20:03Z
-5.52883,50.1175,2020-10-27T06:20:04Z
-5.52883,50.1175,2020-10-27T05:20:04Z
-5.52883,50.1175,2020-10-27T04:20:03Z
-5.52883,50.1175,2020-10-27T03:20:04Z
-5.52883,50.1175,2020-10-27T02:20:03Z
-5.52867,50.1175,2020-10-27T01:20:03Z
-5.52867,50.1175,2020-10-27T00:20:03Z
-5.52883,50.1175,2020-10-26T23:20:04Z
-5.52867,50.1175,2020-10-26T22:20:03Z
-5.52867,50.1175,2020-10-26T21:20:03Z
-5.52867,50.1175,2020-10-26T20:20:03Z
-5.5285,50.11767,2020-10-26T19:20:03Z
-5.601,50.02883,2020-10-26T18:20:03Z
-5.9635,49.97233,2020-10-26T17:20:03Z
-6.02717,49.9515,2020-10-26T16:20:03Z
-6.02717,49.9515,2020-10-26T15:20:03Z
-5.95066,49.9615,2020-10-26T14:20:03Z
-5.82483,49.9815,2020-10-26T13:20:03Z
-5.54817,50.04617,2020-10-26T12:20:03Z
-5.52883,50.1175,2020-10-26T11:20:03Z
-5.52883,50.1175,2020-10-26T10:20:03Z
-5.52867,50.1175,2020-10-26T09:20:03Z
-5.52883,50.1175,2020-10-26T08:20:03Z
-5.52867,50.1175,2020-10-26T07:20:04Z
-5.52867,50.1175,2020-10-26T06:20:03Z
-5.52867,50.1175,2020-10-26T05:20:04Z
-5.52883,50.1175,2020-10-26T04:20:03Z
-5.52883,50.1175,2020-10-26T03:20:03Z
-5.52883,50.1175,2020-10-26T02:20:04Z
-5.52883,50.1175,2020-10-26T01:20:04Z
-5.52883,50.1175,2020-10-26T00:20:03Z
-5.52883,50.1175,2020-10-25T23:20:03Z
-5.52883,50.1175,2020-10-25T22:20:04Z
-5.52883,50.1175,2020-10-25T21:20:03Z
-5.52867,50.1175,2020-10-25T20:20:03Z
-5.52883,50.1175,2020-10-25T19:20:03Z
-5.52867,50.1175,2020-10-25T18:20:04Z
-5.52867,50.1175,2020-10-25T17:20:04Z
-5.52883,50.1175,2020-10-25T16:20:03Z
-5.52883,50.1175,2020-10-25T15:20:03Z
-5.52883,50.1175,2020-10-25T14:20:03Z
-5.52883,50.1175,2020-10-25T13:20:04Z
-5.52883,50.1175,2020-10-25T12:20:03Z
-5.52883,50.1175,2020-10-25T11:20:04Z
-5.52883,50.1175,2020-10-25T10:20:03Z
-5.52883,50.1175,2020-10-25T09:20:03Z
-5.52883,50.1175,2020-10-25T08:20:04Z
-5.52883,50.1175,2020-10-25T07:20:04Z
-5.52883,50.1175,2020-10-25T06:20:04Z
-5.52883,50.1175,2020-10-25T05:20:04Z
-5.52883,50.1175,2020-10-25T04:20:03Z
-5.52883,50.1175,2020-10-25T03:20:03Z
-5.52883,50.1175,2020-10-25T02:20:04Z
-5.52883,50.1175,2020-10-25T01:20:04Z
-5.52883,50.1175,2020-10-24T23:20:03Z
-5.52883,50.1175,2020-10-24T22:20:04Z
-5.52883,50.1175,2020-10-24T21:20:03Z
-5.52867,50.1175,2020-10-24T20:20:04Z
-5.52883,50.1175,2020-10-24T19:20:03Z
-5.5285,50.1175,2020-10-24T18:20:03Z
-5.51733,50.1055,2020-10-24T17:20:03Z
-5.79967,49.99133,2020-10-24T16:20:04Z
-6.13,49.9353,2020-10-24T15:20:03Z
-6.13,49.9353,2020-10-24T14:20:03Z
-6.13,49.9353,2020-10-24T13:20:03Z
-6.06917,49.943,2020-10-24T12:20:03Z
-5.8055,49.97767,2020-10-24T11:20:04Z
-5.53633,50.04367,2020-10-24T10:20:03Z
-5.52883,50.1175,2020-10-24T09:20:04Z
-5.52883,50.1175,2020-10-24T08:20:03Z
-5.52883,50.1175,2020-10-24T07:20:04Z
-5.52883,50.1175,2020-10-24T06:20:03Z
-5.52883,50.1175,2020-10-24T05:20:03Z
-5.52883,50.1175,2020-10-24T04:20:04Z
-5.52883,50.1175,2020-10-24T03:20:03Z
-5.52883,50.1175,2020-10-24T02:20:03Z
-5.52883,50.1175,2020-10-24T01:20:03Z
-5.52883,50.1175,2020-10-24T00:20:03Z
-5.52883,50.1175,2020-10-23T23:20:03Z
-5.52883,50.1175,2020-10-23T22:20:03Z
-5.52883,50.1175,2020-10-23T21:20:03Z
-5.52883,50.1175,2020-10-23T20:20:03Z
-5.52867,50.1175,2020-10-23T19:20:03Z
-5.52883,50.1175,2020-10-23T18:20:03Z
-5.5285,50.1175,2020-10-23T17:20:04Z
-5.61333,50.03,2020-10-23T16:20:04Z
-5.96433,49.961,2020-10-23T15:20:03Z
-6.29883,49.9392,2020-10-23T14:20:03Z
-6.29883,49.9392,2020-10-23T13:20:03Z
-6.29883,49.9392,2020-10-23T12:20:03Z
-6.29883,49.9392,2020-10-23T11:20:03Z
-6.29883,49.9392,2020-10-23T10:20:04Z
-5.95383,49.9722,2020-10-23T09:20:04Z
-5.79633,49.99633,2020-10-23T08:20:04Z
-5.52283,50.08734,2020-10-23T07:20:03Z
-5.52883,50.1175,2020-10-23T06:20:03Z
-5.52867,50.1175,2020-10-23T05:20:04Z
-5.52883,50.1175,2020-10-23T04:20:03Z
-5.52883,50.1175,2020-10-23T03:20:03Z
-5.52883,50.1175,2020-10-23T02:20:04Z
-5.52883,50.1175,2020-10-23T01:20:03Z
-5.52883,50.1175,2020-10-23T00:20:04Z
-5.52867,50.1175,2020-10-22T23:20:03Z
-5.52867,50.1175,2020-10-22T22:20:03Z
-5.52867,50.1175,2020-10-22T21:20:03Z
-5.52867,50.1175,2020-10-22T20:20:04Z
-5.52867,50.1175,2020-10-22T19:20:03Z
-5.52883,50.1175,2020-10-22T18:20:03Z
-5.52883,50.1175,2020-10-22T17:20:03Z
-5.52883,50.1175,2020-10-22T16:20:04Z
-5.52883,50.1175,2020-10-22T15:20:03Z
-5.52883,50.1175,2020-10-22T14:20:04Z
-5.5115,50.09,2020-10-22T13:20:04Z
-5.50317,50.08817,2020-10-22T12:20:04Z
-5.52883,50.1175,2020-10-22T11:20:04Z
-5.52867,50.1175,2020-10-22T10:20:03Z
-5.52883,50.1175,2020-10-22T09:20:03Z
-5.52883,50.1175,2020-10-22T08:20:03Z
-5.52867,50.1175,2020-10-22T07:20:03Z
-5.52867,50.1175,2020-10-22T06:20:04Z
-5.52867,50.1175,2020-10-22T05:20:03Z
-5.52883,50.1175,2020-10-22T04:20:05Z
-5.52883,50.1175,2020-10-22T03:20:04Z
-5.52883,50.1175,2020-10-22T02:20:04Z
-5.52883,50.1175,2020-10-22T01:20:03Z
-5.52883,50.1175,2020-10-22T00:20:03Z
-5.52883,50.1175,2020-10-21T23:20:04Z
-5.52883,50.1175,2020-10-21T22:20:03Z
-5.52883,50.1175,2020-10-21T21:20:04Z
-5.52883,50.1175,2020-10-21T20:20:03Z
-5.52867,50.1175,2020-10-21T19:20:03Z
-5.52883,50.1175,2020-10-21T18:20:03Z
-5.52883,50.1175,2020-10-21T17:20:03Z
-5.6465,50.02017,2020-10-21T16:20:03Z
-6.0385,49.9463,2020-10-21T15:20:03Z
-6.31701,49.92149,2020-10-21T14:20:03Z
-6.31701,49.92149,2020-10-21T13:20:03Z
-6.31701,49.92149,2020-10-21T12:20:03Z
-6.151,49.9283,2020-10-21T11:20:03Z
-6.151,49.9283,2020-10-21T10:20:03Z
-6.04317,49.9498,2020-10-21T09:20:03Z
-5.7575,50.0035,2020-10-21T08:20:03Z
-5.5175,50.10517,2020-10-21T07:20:04Z
-5.52883,50.1175,2020-10-21T06:20:03Z
-5.53033,50.11934,2020-10-21T05:20:04Z
-5.53033,50.1195,2020-10-21T04:20:03Z
-5.53033,50.11934,2020-10-21T03:20:03Z
-5.53033,50.11934,2020-10-21T02:20:03Z
-5.53033,50.1193,2020-10-21T01:20:03Z
-5.53033,50.11934,2020-10-21T00:20:03Z
-5.53033,50.1195,2020-10-20T23:20:03Z
-5.53033,50.1195,2020-10-20T22:20:04Z
-5.53033,50.1195,2020-10-20T21:20:03Z
-5.53033,50.1195,2020-10-20T20:20:04Z
-5.53033,50.1195,2020-10-20T19:20:03Z
-5.53033,50.1195,2020-10-20T18:20:03Z
-5.53033,50.11934,2020-10-20T17:20:04Z
-5.53033,50.11934,2020-10-20T16:20:04Z
-5.53033,50.11934,2020-10-20T15:20:04Z
-5.53033,50.1195,2020-10-20T14:20:03Z
-5.53033,50.11934,2020-10-20T13:20:04Z
-5.53033,50.11934,2020-10-20T12:20:03Z
-5.53033,50.1195,2020-10-20T11:20:04Z
-5.53033,50.11934,2020-10-20T10:20:04Z
-5.53033,50.11934,2020-10-20T09:20:04Z
-5.53033,50.11934,2020-10-20T08:20:03Z
-5.53033,50.1195,2020-10-20T07:20:03Z
-5.53033,50.1195,2020-10-20T06:20:03Z
-5.53033,50.11934,2020-10-20T05:20:04Z
-5.53033,50.1195,2020-10-20T04:20:04Z
-5.53033,50.1195,2020-10-20T03:20:03Z
-5.53033,50.11934,2020-10-20T02:20:03Z
-5.53033,50.11934,2020-10-20T01:20:04Z
-5.53033,50.1195,2020-10-20T00:20:04Z
-5.53033,50.1195,2020-10-19T23:20:03Z
-5.53033,50.1195,2020-10-19T22:20:03Z
-5.53033,50.1195,2020-10-19T21:20:03Z
-5.53033,50.11934,2020-10-19T20:20:04Z
-5.53033,50.11934,2020-10-19T19:20:04Z
-5.53033,50.11934,2020-10-19T18:20:04Z
-5.53033,50.11917,2020-10-19T17:20:03Z
-5.58767,50.03917,2020-10-19T16:20:04Z
-5.93816,49.96584,2020-10-19T15:20:04Z
-6.31651,49.91816,2020-10-19T14:20:04Z
-6.3165,49.9182,2020-10-19T13:20:04Z
-6.3165,49.9182,2020-10-19T12:20:04Z
-6.3165,49.9182,2020-10-19T11:20:03Z
-6.3165,49.9182,2020-10-19T10:20:04Z
-5.954,49.964,2020-10-19T09:20:03Z
-5.954,49.964,2020-10-19T08:20:04Z
-5.52633,50.0705,2020-10-19T07:20:03Z
-5.52883,50.1175,2020-10-19T06:20:03Z
-5.52883,50.1175,2020-10-19T05:20:04Z
-5.52883,50.1175,2020-10-19T04:20:06Z
-5.52883,50.1175,2020-10-19T03:20:03Z
-5.52883,50.1175,2020-10-19T02:20:03Z
-5.52883,50.1175,2020-10-19T01:20:04Z
-5.52883,50.1175,2020-10-19T00:20:04Z
-5.52867,50.1175,2020-10-18T23:20:03Z
-5.52883,50.1175,2020-10-18T22:20:04Z
-5.52883,50.1175,2020-10-18T21:20:04Z
-5.52883,50.1175,2020-10-18T20:20:04Z
-5.52867,50.1175,2020-10-18T19:20:04Z
-5.52883,50.1175,2020-10-18T18:20:04Z
-5.52883,50.1175,2020-10-18T17:20:04Z
-5.52883,50.1175,2020-10-18T16:20:04Z
-5.52867,50.1175,2020-10-18T15:20:04Z
-5.52883,50.1175,2020-10-18T14:20:04Z
-5.52883,50.1175,2020-10-18T13:20:03Z
-5.52867,50.1175,2020-10-18T12:20:04Z
-5.52867,50.1175,2020-10-18T11:20:04Z
-5.52867,50.1175,2020-10-18T10:20:04Z
-5.52867,50.1175,2020-10-18T09:20:03Z
-5.52883,50.1175,2020-10-18T08:20:04Z
-5.52883,50.1175,2020-10-18T07:20:03Z
-5.52883,50.1175,2020-10-18T06:20:03Z
-5.52883,50.1175,2020-10-18T05:20:03Z
-5.52883,50.1175,2020-10-18T04:20:04Z
-5.52883,50.1175,2020-10-18T03:20:09Z
-5.52883,50.1175,2020-10-18T02:20:04Z
-5.52883,50.1175,2020-10-18T01:20:04Z
-5.52867,50.1175,2020-10-18T00:20:04Z
-5.52867,50.1175,2020-10-17T23:20:04Z
-5.52883,50.1175,2020-10-17T22:20:04Z
-5.52883,50.1175,2020-10-17T21:20:03Z
-5.52883,50.1175,2020-10-17T20:20:04Z
-5.52883,50.1175,2020-10-17T19:20:04Z
-5.52883,50.1175,2020-10-17T18:20:04Z
-5.52867,50.1175,2020-10-17T17:20:03Z
-5.55783,50.04884,2020-10-17T16:20:04Z
-6.33017,49.9075,2020-10-17T15:20:04Z
-6.33017,49.9075,2020-10-17T14:20:04Z
-6.33017,49.9075,2020-10-17T13:20:03Z
-6.33017,49.9075,2020-10-17T12:20:04Z
-6.18267,49.9253,2020-10-17T11:20:04Z
-5.87233,49.97983,2020-10-17T10:20:04Z
-5.68267,50.01317,2020-10-17T09:20:03Z
-5.52867,50.1175,2020-10-17T08:20:03Z
-5.52867,50.1175,2020-10-17T07:20:04Z
-5.52867,50.1175,2020-10-17T06:20:04Z
-5.52883,50.1175,2020-10-17T05:20:04Z
-5.52867,50.1175,2020-10-17T04:20:06Z
-5.52867,50.1175,2020-10-17T03:20:04Z
-5.52883,50.1175,2020-10-17T02:20:04Z
-5.52883,50.1175,2020-10-17T01:20:03Z
-5.52883,50.1175,2020-10-17T00:20:04Z
-5.52883,50.1175,2020-10-16T23:20:03Z
-5.52883,50.1175,2020-10-16T22:20:04Z
-5.52867,50.1175,2020-10-16T21:20:04Z
-5.52867,50.1175,2020-10-16T20:20:04Z
-5.52883,50.1175,2020-10-16T19:20:04Z
-5.52883,50.1175,2020-10-16T18:20:04Z
-5.52883,50.1175,2020-10-16T17:20:04Z
-5.529,50.07333,2020-10-16T16:20:03Z
-6.3165,49.9182,2020-10-16T15:20:03Z
-6.3165,49.9182,2020-10-16T14:20:04Z
-6.30767,49.8998,2020-10-16T13:20:04Z
-6.30767,49.8998,2020-10-16T12:20:03Z
-6.30767,49.8998,2020-10-16T11:20:04Z
-6.30767,49.8998,2020-10-16T10:20:04Z
-5.93983,49.9685,2020-10-16T09:20:04Z
-5.75433,50.00083,2020-10-16T08:20:04Z
-5.52033,50.10784,2020-10-16T07:20:04Z
-5.52867,50.1175,2020-10-16T06:20:04Z
-5.52883,50.1175,2020-10-16T05:20:04Z
-5.52883,50.1175,2020-10-16T04:20:03Z
-5.52867,50.1175,2020-10-16T03:20:04Z
-5.52867,50.1175,2020-10-16T02:20:04Z
-5.52867,50.1175,2020-10-16T01:20:03Z
-5.52883,50.1175,2020-10-16T00:20:03Z
-5.52883,50.1175,2020-10-15T23:20:04Z
-5.52883,50.1175,2020-10-15T22:20:04Z
-5.52867,50.1175,2020-10-15T21:20:04Z
-5.52883,50.1175,2020-10-15T20:20:04Z
-5.52883,50.1175,2020-10-15T19:20:04Z
-5.52883,50.1175,2020-10-15T18:20:04Z
-5.52883,50.1175,2020-10-15T17:20:04Z
-5.52883,50.1175,2020-10-15T16:20:05Z
-5.52883,50.1175,2020-10-15T15:20:04Z
-5.52883,50.1175,2020-10-15T14:20:04Z
-5.52883,50.1175,2020-10-15T13:20:04Z
-5.52883,50.1175,2020-10-15T12:20:04Z
-5.52883,50.1175,2020-10-15T11:20:04Z
-5.52883,50.1175,2020-10-15T10:20:04Z
-5.52883,50.1175,2020-10-15T09:20:04Z
-5.52883,50.1175,2020-10-15T08:20:04Z
-5.52883,50.1175,2020-10-15T07:20:05Z
-5.52883,50.1175,2020-10-15T06:20:04Z
-5.52883,50.1175,2020-10-15T05:20:04Z
-5.52883,50.1175,2020-10-15T04:20:04Z
-5.52883,50.1175,2020-10-15T03:20:04Z
-5.52883,50.1175,2020-10-15T02:20:04Z
-5.52883,50.1175,2020-10-15T01:20:04Z
-5.52883,50.1175,2020-10-15T00:20:04Z
-5.52883,50.1175,2020-10-14T23:20:04Z
-5.52883,50.1175,2020-10-14T22:20:04Z
-5.52883,50.1175,2020-10-14T21:20:03Z
-5.52867,50.1175,2020-10-14T20:20:04Z
-5.52883,50.1175,2020-10-14T19:20:04Z
-5.52883,50.1175,2020-10-14T18:20:04Z
-5.52033,50.1165,2020-10-14T17:20:04Z
-5.64633,50.022,2020-10-14T16:20:03Z
-5.87833,49.9787,2020-10-14T15:20:03Z
-5.87833,49.9787,2020-10-14T14:20:03Z
-5.87833,49.9787,2020-10-14T13:20:04Z
-5.87833,49.9787,2020-10-14T12:20:03Z
-5.87833,49.9787,2020-10-14T11:20:03Z
-5.87833,49.9787,2020-10-14T10:20:04Z
-5.87833,49.9787,2020-10-14T09:20:04Z
-5.73883,49.9995,2020-10-14T08:20:04Z
-5.52867,50.1175,2020-10-14T07:20:04Z
-5.52867,50.1175,2020-10-14T06:20:04Z
-5.52867,50.1175,2020-10-14T05:20:03Z
-5.52883,50.1175,2020-10-14T04:20:04Z
-5.52883,50.1175,2020-10-14T03:20:04Z
-5.52867,50.1175,2020-10-14T02:20:03Z
-5.52883,50.1175,2020-10-14T01:20:04Z
-5.52883,50.1175,2020-10-14T00:20:03Z
-5.52883,50.1175,2020-10-13T23:20:05Z
-5.52867,50.1175,2020-10-13T22:20:04Z
-5.52883,50.1175,2020-10-13T21:20:04Z
-5.52867,50.1175,2020-10-13T20:20:04Z
-5.52883,50.1175,2020-10-13T19:20:04Z
-5.52883,50.1175,2020-10-13T18:20:04Z
-5.52867,50.1175,2020-10-13T17:20:03Z
-5.52867,50.1175,2020-10-13T16:20:03Z
-5.52867,50.1175,2020-10-13T15:20:03Z
-5.52867,50.1175,2020-10-13T14:20:04Z
-5.52867,50.1175,2020-10-13T13:20:04Z
-5.52867,50.1175,2020-10-13T12:20:04Z
-5.52883,50.1175,2020-10-13T11:20:03Z
-5.52883,50.1175,2020-10-13T10:20:03Z
-5.52883,50.1175,2020-10-13T09:20:04Z
-5.52867,50.1175,2020-10-13T08:20:03Z
-5.52867,50.1175,2020-10-13T07:20:04Z
-5.52867,50.1175,2020-10-13T06:20:04Z
-5.52883,50.1175,2020-10-13T05:20:03Z
-5.52883,50.1175,2020-10-13T04:20:04Z
-5.52883,50.1175,2020-10-13T03:20:04Z
-5.52883,50.1175,2020-10-13T02:20:04Z
-5.52883,50.1175,2020-10-13T01:20:04Z
-5.52883,50.1175,2020-10-13T00:20:03Z
-5.52883,50.1175,2020-10-12T23:20:03Z
-5.52867,50.1175,2020-10-12T22:20:04Z
-5.52867,50.1175,2020-10-12T21:20:03Z
-5.52883,50.1175,2020-10-12T20:20:03Z
-5.52883,50.1175,2020-10-12T19:20:04Z
-5.52883,50.1175,2020-10-12T18:20:03Z
-5.52883,50.1175,2020-10-12T17:20:04Z
